text,label
"Priya Grahak, Aapke vehicle par traffic violation record hua hai. Fine: Rs 1000. Challan number: CH67252780. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare. rto-echallan.info/pay RTOCHALAN.apk",spam
Your OTP for a transaction of INR 200 is 4643. Do not share this OTP with anyone including bank officials.,spam
"Hello Pooja, your FEDEX package with tracking code GB-6982-D19 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam
Your OTP for a transaction of INR 25000 is 4780. Do not share this OTP with anyone including bank officials.,spam
"Hello Vikram, your FEDEX package with tracking code GB-7511-G10 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam
मित्रांनी कंपनीला सांगितले.,ham
"Dear Customer, You have received a cashback of Rs 200 from Paytm Cashback. Please act immediatly or you will lose this offer. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
کچھ نہیں. میں نے سوچا کہ ایک بار پیسہ آپ کے اکاؤنٹ میں داخل ہو جائے گا یہاں، بینک اس کی فلیٹ کی شرح کو ہٹا دیں گے. کسی نے میری اکاؤنٹ میں منتقل کیا &lt;#&gt; اور &lt;#&gt; ڈالر ہٹا دیا گیا. لہذا بینکوں مختلف ہیں اور ادائیگیوں بھی مختلف ہیں.آپ کو یقینی بنائیں کہ آپ 9ja شخص آپ کو اکاؤنٹ کی تفصیلات بھیج رہے ہیں...,ham
"প্রিয় গ্রাহক, অভিনন্দন! InstaCredit থেকে 50000 টাকার প্রাক-অনুমোদিত অফারের জন্য আপনি যোগ্য। অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] InstaCredit.apk 14 MB . APK",spam
"ਕੀ ਹੈ, ਮੈਨੂੰ ਕਾਲ ਕਰੋ.",ham
"ਆ! Shit, ਮੈਨੂੰ ਇਸ ਨੂੰ ਆਪਣੇ ਯਾਤਰਾ ਹੈ! Loooooool ... ਇਸ ਨੂੰ ਸਿਰਫ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ ਇਸ ਨੂੰ",ham
"ਅਸਲ ਵਿੱਚ fuck that, just do whatever, find a excuse to be in tapas at some point before January though",ham
"Hello Sunita, your FEDEX package with tracking code GB-6496-E27 is WAITING for you to set delivery preferences: bit.ly/3xK9pL",spam
"Income Tax Dept e-Filing: आप रु 750 की वापसी के पात्र हैं। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam
ويمكن للجميع أن يقرروا أسرع ما سأذهب إلى المنزل ليوا..,ham
"असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] Google_Secure.apk 14 MB . APK",spam
Your OTP for a transaction of INR 2000 is 3960. Do not share this OTP with anyone including bank officials.,spam
"प्रिय ग्राहक, तुमचे Axis Bank केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे. कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"आदरणीय ग्राहक, तुमचे SBI केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे. कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा. [फॉरवर्ड केलेले] SBI_Secure.apk 14 MB . APK",spam
"Hello Anjali, your FEDEX package with tracking code GB-5620-D49 is waiting for you to set delivery preferences: bedy13.com/update",spam
"राइडिन, राकेश पूर्व एटीएम, यहाँ.puts कॉल.",ham
"Your BlueDart parcel with tracking code GB-3816-A75 could not be delivered due to incomplete address. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] BlueDart_Track.apk 14 MB . APK",spam
HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,ham
"Priya Grahak, Disney+ Hotstar: Aapki membership expire ho gayi hai.. Kripya turant action le, warna connection cut ho jayega. Niche diye link se app install kare. hotstar-renew.info Hotstar_Renew.apk",spam
"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 200 from InstaCredit. Please act within 24 hours or you will lose this offer. Click and open the pdf file below and check your details. [Forwarded] InstaCredit.apk 14 MB . APK",spam
Rofl betta invest in some anti aging products,ham
"আমি ভেবেছিলাম, আমি এখনও অনেক খুশি হয়েছি, তাই আমি এখনও খুশি হয়েছি না :V",ham
"प्रिय उपयोगकर्ता, Disney+ Hotstar: Your membership has expired. कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। आपके हालिया अनुरोध के संबंध में एक महत्वपूर्ण अपडेट है। कृपया नीचे दिया गया दस्तावेज़ खोलें और प्रक्रिया पूरी करने हेतु चरणों का पालन करें। [अग्रेषित] Hotstar_Renew.apk",spam
"Disney+ Hotstar: Your membership has expired. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. hotstar-renew.info Hotstar_Renew.apk",spam
নুরোগীকে দেখুন।,ham
Lol they were mad at first but then they woke up and gave in.,ham
Badhai ho! Aapne Rs 750 KA prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam
محترم گاہک، آپ کا Power Distribution Co بجلی کا بل 200 روپے واجب الادا ہے۔ براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] PowerPay_App.apk 14 MB . APK,spam
मी देर होईल...,ham
"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ SBI KYC ਦੀ ਮਿਆਦ ਖਤਮ ਹੋ ਗਈ ਹੈ ਅਤੇ ਮੁੜ ਪੁਸ਼ਟੀ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] SBI_Secure.apk 14 MB . APK",spam
यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी यापूर्वी नाही.,ham
