text,label,language,category,metadata,source,stratify_col
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 608. Data balance: 348GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Me fine..absolutly fine,0,en,public_dataset,{},sms_spam,0_en
Axis Bank: INR 7110 spent on your Card XX20880 at 83166 on Koshy. Available limit: INR 9751.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"प्रिय ग्राहक, You have received a cashback of Rs 25000 from Paytm Cashback. कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल. कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा. [फॉरवर्ड केलेले] Paytm_Cashback.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
When can ü come out?,0,en,public_dataset,{},sms_spam,0_en
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify981.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
From here after The performance award is calculated every two month.not for current one month period..,0,en,public_dataset,{},sms_spam,0_en
BSNL: Bill of INR 2GB/day due on 606. Pay to avoid service disruption.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Get rich quick! Earn ₹8719907180 daily from home. Call Shahjahanpur,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"HDFC से विशेष इनाम ₹2,500। अभी क्लेम करें: tinyurl.com/yvb89kw",1,hi,financial_reward,"{""sender"": ""+14711005464"", ""language"": ""hi""}",synthetic_spam,1_hi
Thank you for using your ICICI Bank Debit Card XX6385 for INR 32563 at 39915. Avl Bal INR Jain.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
BSES: Your electricity bill for May is INR 3544. Due date: 2025-09-23. Pay online: https://bsesdelhi.com,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Amazon: You won iPhone 15! Claim now: http://amazon-gift620.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Have you bookedthe hut? And also your time off? How are you by the way?,0,en,public_dataset,{},sms_spam,0_en
"محترم گاہک، INR 5000 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded]",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Dada ji mera accident ho gaya hai. Jaldi ₹1,00,000 bhejo: cutt.ly/2wR4kLm",1,hi_latn,affinity_scam,"{""sender"": ""VM-SBI"", ""language"": ""hi_latn""}",synthetic_spam,1_hi_latn
WINNER! You got ₹ICICI cashback in your 363 Bank account. Claim now: http://bank-reward8327.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Myntra: Your return for order 427926 has been processed. Refund INR Wable, Raj and Kumer initiated.",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"प्रिय ग्राहक, Your Google Account account will be suspended due to unusual login activity. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा. [फॉरवर्ड केलेले] Google_Secure.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Vi: Your recharge of INR 4GB/day for 919 is successful. Balance: INR 495,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
TATA Power: Bill for October is INR 4436. Due: 2025-09-22. Pay via UPI: 8204041147@ok8977385370,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
BSNL: Bill of INR 2GB/day due on 644. Pay to avoid service disruption.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax: You have pending refund of INR 683. Claim now: http://tax-refund435.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Get 50% discount on your 969 electricity bill! Pay only INR Thanjavur. Limited time: http://bill-discount331.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Passport Seva: Your appointment is confirmed for 6420 at September,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"आदरणीय ग्राहक, You have recieved a cashback of Rs 500 from PhonePe Rewards.. कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। phonepe-reward.info PhonePe_Reward.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
TATA Power: Bill for February is INR 3353. Due: 2025-09-20. Pay via UPI: 8635077130@ok7770293497,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
S:)8 min to go for lunch:),0,en,public_dataset,{},sms_spam,0_en
Kotak Mahindra Bank: OTP 3898 for transaction of INR 4164 at 4500. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Adani Electricity: Your bill of INR November for 1357 is generated. Due date: 2025-09-11.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Swiggy: Order from 577511 delivered. Enjoy your meal! Bill amount: INR Dey, Sarraf and Basu",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Swiggy: Order from 665819 delivered. Enjoy your meal! Bill amount: INR Mody, Balasubramanian and Sandhu",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
I dont know why she.s not getting your messages,0,en,public_dataset,{},sms_spam,0_en
Yutika: Doctor appointment confirmed for Jamshedpur at 10,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
திருமண அழைப்பு 💒 அழைப்பிதழ் பதிவிறக்கம்: bit.ly/3xK2mN/invitation.apk,1,ta,wedding_invitation,"{""sender"": ""VM-ICICI"", ""language"": ""ta""}",synthetic_spam,1_ta
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,0,en,public_dataset,{},sms_spam,0_en
Myntra: Your return for order 226956 has been processed. Refund INR Natarajan-Pradhan initiated.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your Amazon order #298758 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your Amazon order #935778 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Now project pa. After that only i can come.,0,en,public_dataset,{},sms_spam,0_en
Adani Electricity: Your bill of INR August for 4596 is generated. Due date: 2025-09-24.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Yes baby! We can study all the positions of the kama sutra ;),0,en,public_dataset,{},sms_spam,0_en
Your Amazon order #995328 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
If I die I want u to have all my stuffs.,0,en,public_dataset,{},sms_spam,0_en
Income Tax: You have pending refund of INR 648. Claim now: http://tax-refund825.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
নোফি... মনে করি আমি সোমবার এ জন্য যাচ্ছি... ক্ষমা করি আমি এত দেরি উত্তর দিয়েছি,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"मैं अभी तक छोड़ देता हूँ... हम्म, guhm जा सकते हैं? योगाना ओओ... हम अपने सबकों के बाद मिल सकते हैं...",0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"Swiggy: Order from 952817 delivered. Enjoy your meal! Bill amount: INR Patel, Halder and Rau",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
ਇਸ ਲਈ ਤੁਹਾਨੂੰ ਹੋਸਟਲ ਵਿੱਚ ਆਇਆ ਹੈ.,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",0,en,public_dataset,{},sms_spam,0_en
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",0,en,public_dataset,{},sms_spam,0_en
Get 50% discount on your 922 electricity bill! Pay only INR Munger. Limited time: http://bill-discount866.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
So ü'll be submitting da project tmr rite?,0,en,public_dataset,{},sms_spam,0_en
"अगर मैं पूछूँ कि क्या हुआ है, तो आपको यह कहने की ज़रूरत नहीं कि क्या हुआ ।",0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
INR 8351 debited from HDFC Bank A/C XX15907 on 97151. Avl Bal INR Basak. -HDFC Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Many more happy returns of the day. I wish you happy birthday.,0,en,public_dataset,{},sms_spam,0_en
PMO India: You are selected for ₹454 grant. Call 734,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your Amazon order #201414 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Swiggy: Order from 301250 delivered. Enjoy your meal! Bill amount: INR Hayer-Gala,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Axis Bank: INR 5013 spent on your Card XX40868 at 96521 on Manne. Available limit: INR 5772.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
TATA Power: Bill for September is INR 3472. Due: 2025-09-14. Pay via UPI: 7877020843@ok8913045822,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Rohan: Doctor appointment confirmed for Gandhinagar at 12,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Passport Seva: Your appointment is confirmed for 1946 at June,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Adani Electricity: Your bill of INR May for 4721 is generated. Due date: 2025-09-12.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0,en,public_dataset,{},sms_spam,0_en
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0,en,public_dataset,{},sms_spam,0_en
Myntra: Your return for order 534122 has been processed. Refund INR Jani-Ramakrishnan initiated.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
BSNL: Bill of INR 2GB/day due on 245. Pay to avoid service disruption.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure592.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
I dont have that much image in class.,0,en,public_dataset,{},sms_spam,0_en
Arin: Doctor appointment confirmed for Satna at 11,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
FREE 10GB data for Airtel users! Claim now: http://free-data248.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill515.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
UPI of INR 6123 to 22375 from A/C XX70045 successful. Ref No. Varghese - Yes Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your PNB account XX9888 has balance of INR 22161 as on 10334.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
UPI of INR 5982 to 29766 from A/C XX80792 successful. Ref No. Kata - Yes Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart: Your order 859694 is out for delivery. Track: https://flipkart.com/track/Chauhan-Shroff,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Get 50% discount on your 983 electricity bill! Pay only INR Machilipatnam. Limited time: http://bill-discount984.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Thinkin about someone is all good. No drugs for that,0,en,public_dataset,{},sms_spam,0_en
Thank you for using your ICICI Bank Debit Card XX8686 for INR 1131 at 19538. Avl Bal INR Narasimhan.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,en,public_dataset,{},sms_spam,0_en
Vi: Your recharge of INR 3GB/day for 914 is successful. Balance: INR 136,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
MSEDCL: Bill amount INR September for 1600. Pay at https://mahadiscom.in by 2025-09-24,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hello Priya, your FEDEX package with tracking code GB-3650-F38 is waiting for you to set delivery preferences: cutt.ly/fakeapp",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Your PNB account XX5694 has balance of INR 28986 as on 17951.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"तुमचे BlueDart पार्सल ट्रॅकिंग कोड GB-3748-A29 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा. [फॉरवर्ड केलेले] BlueDart_Track.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Passport Seva: Your appointment is confirmed for 5246 at June,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Adani Electricity: Your bill of INR May for 1991 is generated. Due date: 2025-09-19.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
PMO India: You are selected for ₹634 grant. Call 366,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
کیا آپ نے ان لوگوں کی کہانیاں حاصل کی ہیں,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Adani Electricity: Your bill of INR March for 3207 is generated. Due date: 2025-09-15.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
mParivahan: Your driving license has expired. Renew online: is.gd/k8mPq2,1,en,govt_impersonation,"{""sender"": ""008443"", ""language"": ""en""}",synthetic_spam,1_en
Kotak Mahindra Bank: OTP 5512 for transaction of INR 41157 at 27619. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Axis Bank: INR 6326 spent on your Card XX29963 at 55641 on Thakur. Available limit: INR 6031.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Meesho सेल! इलेक्ट्रॉनिक्स पर 70% तक की छूट। Meesho ऐप पर शॉप करें। STOP लिखकर भेजें ऑप्ट-आउट के लिए।,0,hi,legitimate_promo,"{""sender"": ""164823"", ""language"": ""hi""}",synthetic_ham,0_hi
"Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. Kripya jaldi se jaldi action le , warna legal action hoga. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7431624483,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0,en,public_dataset,{},sms_spam,0_en
